date,location,value
2020-03-21,44,46
2020-03-21,45,155
2020-03-21,46,6
2020-03-21,47,272
2020-03-21,48,522
2020-03-21,49,108
2020-03-21,50,44
2020-03-21,51,120
2020-03-21,53,1151
2020-03-21,54,12
2020-03-21,55,255
2020-03-21,56,21
2020-03-21,60,0
2020-03-21,66,15
2020-03-21,69,0
2020-03-21,72,21
2020-03-21,78,6
2020-03-21,US,22955
2020-03-28,01,563
2020-03-28,02,72
2020-03-28,04,669
2020-03-28,05,287
2020-03-28,06,3698
2020-03-28,08,1586
2020-03-28,09,1330
2020-03-28,10,169
2020-03-28,11,206
2020-03-28,12,3000
2020-03-28,13,1811
2020-03-28,15,113
2020-03-28,16,192
2020-03-28,17,2738
2020-03-28,18,1105
2020-03-28,19,229
2020-03-28,20,209
2020-03-28,21,293
2020-03-28,22,2552
2020-03-28,23,141
2020-03-28,24,802
2020-03-28,25,3734
2020-03-28,26,4265
2020-03-28,27,307
2020-03-28,28,523
2020-03-28,29,775
2020-03-28,30,102
2020-03-28,31,58
2020-03-28,32,465
2020-03-28,33,126
2020-03-28,34,9797
2020-03-28,35,153
2020-03-28,36,40683
2020-03-28,37,764
2020-03-28,38,66
2020-03-28,39,1159
2020-03-28,40,324
2020-03-28,41,342
2020-03-28,42,2446
2020-03-28,44,173
2020-03-28,45,486
2020-03-28,46,54
2020-03-28,47,1207
2020-03-28,48,1873
2020-03-28,49,484
2020-03-28,50,162
2020-03-28,51,583
2020-03-28,53,2237
2020-03-28,54,84
2020-03-28,55,773
2020-03-28,56,59
2020-03-28,60,0
2020-03-28,66,40
2020-03-28,69,0
2020-03-28,72,79
2020-03-28,78,16
2020-03-28,US,96244
2020-04-04,01,920
2020-04-04,02,86
2020-04-04,04,1246
2020-04-04,05,334
2020-04-04,06,7727
2020-04-04,08,2504
2020-04-04,09,3752
2020-04-04,10,379
2020-04-04,11,598
2020-04-04,12,7774
2020-04-04,13,3794
2020-04-04,15,202
2020-04-04,16,788
2020-04-04,17,6866
2020-04-04,18,2720
2020-04-04,19,489
2020-04-04,20,432
2020-04-04,21,537
2020-04-04,22,9181
2020-04-04,23,245
2020-04-04,24,2130
2020-04-04,25,7479
2020-04-04,26,9845
2020-04-04,27,424
2020-04-04,28,792
2020-04-04,29,1608
2020-04-04,30,136
2020-04-04,31,225
2020-04-04,32,1116
2020-04-04,33,353
2020-04-04,34,23000
2020-04-04,35,298
2020-04-04,36,61423
2020-04-04,37,1466
2020-04-04,38,92
2020-04-04,39,2333
2020-04-04,40,784
2020-04-04,41,420
2020-04-04,42,7599
2020-04-04,44,567
2020-04-04,45,1257
2020-04-04,46,144
2020-04-04,47,1811
2020-04-04,48,4112
2020-04-04,49,826
2020-04-04,50,250
2020-04-04,51,1667
2020-04-04,53,3217
2020-04-04,54,186
2020-04-04,55,975
2020-04-04,56,105
2020-04-04,60,0
2020-04-04,66,38
2020-04-04,69,8
2020-04-04,72,352
2020-04-04,78,18
2020-04-04,US,187630
2020-04-11,01,1603
2020-04-11,02,86
2020-04-11,04,1374
2020-04-11,05,485
2020-04-11,06,8880
2020-04-11,08,2328
2020-04-11,09,6234
2020-04-11,10,886
2020-04-11,11,876
2020-04-11,12,6957
2020-04-11,13,5999
2020-04-11,15,114
2020-04-11,16,374
2020-04-11,17,8823
2020-04-11,18,3482
2020-04-11,19,723
2020-04-11,20,577
2020-04-11,21,776
2020-04-11,22,7518
2020-04-11,23,160
2020-04-11,24,4569
2020-04-11,25,11124
2020-04-11,26,9765
2020-04-11,27,562
2020-04-11,28,1187
2020-04-11,29,1923
2020-04-11,30,112
2020-04-11,31,378
2020-04-11,32,960
2020-04-11,33,345
2020-04-11,34,24027
2020-04-11,35,585
2020-04-11,36,67193
2020-04-11,37,1868
2020-04-11,38,107
2020-04-11,39,2511
2020-04-11,40,707
2020-04-11,41,472
2020-04-11,42,11275
2020-04-11,44,1543
2020-04-11,45,1294
2020-04-11,46,414
2020-04-11,47,1810
2020-04-11,48,6456
2020-04-11,49,779
2020-04-11,50,250
2020-04-11,51,2670
2020-04-11,53,3187
2020-04-11,54,295
2020-04-11,55,1183
2020-04-11,56,74
2020-04-11,60,0
2020-04-11,66,40
2020-04-11,69,3
2020-04-11,72,336
2020-04-11,78,11
2020-04-11,US,218270
2020-04-18,01,1495
2020-04-18,02,57
2020-04-18,04,1331
2020-04-18,05,516
2020-04-18,06,8794
2020-04-18,08,2547
2020-04-18,09,6040
2020-04-18,10,1059
2020-04-18,11,888
2020-04-18,12,6998
2020-04-18,13,5510
2020-04-18,15,109
2020-04-18,16,259
2020-04-18,17,9980
2020-04-18,18,3206
2020-04-18,19,1003
2020-04-18,20,546
2020-04-18,21,1014
2020-04-18,22,3566
2020-04-18,23,231
2020-04-18,24,4632
2020-04-18,25,14103
2020-04-18,26,7531
2020-04-18,27,782
2020-04-18,28,1332
2020-04-18,29,1318
2020-04-18,30,49
2020-04-18,31,550
2020-04-18,32,924
2020-04-18,33,457
2020-04-18,34,23269
2020-04-18,35,707
2020-04-18,36,56448
2020-04-18,37,1974
2020-04-18,38,235
2020-04-18,39,3972
2020-04-18,40,597
2020-04-18,41,473
2020-04-18,42,9933
2020-04-18,44,2142
2020-04-18,45,1037
2020-04-18,46,916
2020-04-18,47,1457
2020-04-18,48,5681
2020-04-18,49,710
2020-04-18,50,92
2020-04-18,51,2976
2020-04-18,53,1342
2020-04-18,54,208
2020-04-18,55,986
2020-04-18,56,48
2020-04-18,60,0
2020-04-18,66,3
2020-04-18,69,3
2020-04-18,72,330
2020-04-18,78,2
2020-04-18,US,202368
2020-04-25,01,1314
2020-04-25,02,25
2020-04-25,04,1562
2020-04-25,05,1167
2020-04-25,06,11857
2020-04-25,08,3528
2020-04-25,09,7033
2020-04-25,10,1038
2020-04-25,11,1033
2020-04-25,12,5347
2020-04-25,13,5553
2020-04-25,15,31
2020-04-25,16,232
2020-04-25,17,12617
2020-04-25,18,3758
2020-04-25,19,2579
2020-04-25,20,1314
2020-04-25,21,1208
2020-04-25,22,2932
2020-04-25,23,118
2020-04-25,24,5440
2020-04-25,25,17172
2020-04-25,26,6758
2020-04-25,27,1237
2020-04-25,28,1744
2020-04-25,29,1395
2020-04-25,30,19
2020-04-25,31,1470
2020-04-25,32,913
2020-04-25,33,455
2020-04-25,34,24078
2020-04-25,35,862
2020-04-25,36,44669
2020-04-25,37,2440
2020-04-25,38,275
2020-04-25,39,5365
2020-04-25,40,729
2020-04-25,41,409
2020-04-25,42,9501
2020-04-25,44,2638
2020-04-25,45,1005
2020-04-25,46,605
2020-04-25,47,2600
2020-04-25,48,5449
2020-04-25,49,1031
2020-04-25,50,40
2020-04-25,51,4313
2020-04-25,53,1543
2020-04-25,54,225
2020-04-25,55,1488
2020-04-25,56,182
2020-04-25,60,0
2020-04-25,66,5
2020-04-25,69,0
2020-04-25,72,189
2020-04-25,78,2
2020-04-25,US,210492
2020-05-02,01,1585
2020-05-02,02,26
2020-05-02,04,2078
2020-05-02,05,461
2020-05-02,06,10979
2020-05-02,08,3257
2020-05-02,09,4704
2020-05-02,10,1462
2020-05-02,11,1098
2020-05-02,12,4624
2020-05-02,13,5109
2020-05-02,15,15
2020-05-02,16,174
2020-05-02,17,16728
2020-05-02,18,4896
2020-05-02,19,3551
2020-05-02,20,1750
2020-05-02,21,964
2020-05-02,22,2628
2020-05-02,23,188
2020-05-02,24,6707
2020-05-02,25,13303
2020-05-02,26,6635
2020-05-02,27,2786
2020-05-02,28,1723
2020-05-02,29,1341
2020-05-02,30,10
2020-05-02,31,2598
2020-05-02,32,850
2020-05-02,33,632
2020-05-02,34,18219
2020-05-02,35,1072
2020-05-02,36,30834
2020-05-02,37,2820
2020-05-02,38,350
2020-05-02,39,3748
2020-05-02,40,657
2020-05-02,41,382
2020-05-02,42,9341
2020-05-02,44,2160
2020-05-02,45,1236
2020-05-02,46,441
2020-05-02,47,3472
2020-05-02,48,6764
2020-05-02,49,1037
2020-05-02,50,43
2020-05-02,51,5372
2020-05-02,53,1684
2020-05-02,54,175
2020-05-02,55,1973
2020-05-02,56,88
2020-05-02,60,0
2020-05-02,66,4
2020-05-02,69,0
2020-05-02,72,450
2020-05-02,78,11
2020-05-02,US,195195
2020-05-09,01,2057
2020-05-09,02,13
2020-05-09,04,2596
2020-05-09,05,375
2020-05-09,06,13225
2020-05-09,08,3150
2020-05-09,09,3697
2020-05-09,10,1239
2020-05-09,11,1305
2020-05-09,12,4538
2020-05-09,13,4257
2020-05-09,15,11
2020-05-09,16,144
2020-05-09,17,17580
2020-05-09,18,4437
2020-05-09,19,3028
2020-05-09,20,1944
2020-05-09,21,1561
2020-05-09,22,2277
2020-05-09,23,255
2020-05-09,24,7061
2020-05-09,25,11123
2020-05-09,26,4252
2020-05-09,27,4558
2020-05-09,28,1937
2020-05-09,29,1539
2020-05-09,30,3
2020-05-09,31,2776
2020-05-09,32,782
2020-05-09,33,582
2020-05-09,34,13680
2020-05-09,35,1046
2020-05-09,36,20145
2020-05-09,37,2890
2020-05-09,38,311
2020-05-09,39,4362
2020-05-09,40,639
2020-05-09,41,525
2020-05-09,42,8066
2020-05-09,44,1700
2020-05-09,45,1042
2020-05-09,46,805
2020-05-09,47,2107
2020-05-09,48,7477
2020-05-09,49,1118
2020-05-09,50,35
2020-05-09,51,5458
2020-05-09,53,1671
2020-05-09,54,138
2020-05-09,55,2279
2020-05-09,56,74
2020-05-09,60,0
2020-05-09,66,6
2020-05-09,69,2
2020-05-09,72,416
2020-05-09,78,2
2020-05-09,US,178296
2020-05-16,01,2006
2020-05-16,02,10
2020-05-16,04,2706
2020-05-16,05,831
2020-05-16,06,12153
2020-05-16,08,2258
2020-05-16,09,3719
2020-05-16,10,1270
2020-05-16,11,940
2020-05-16,12,4810
2020-05-16,13,4624
2020-05-16,15,8
2020-05-16,16,214
2020-05-16,17,16372
2020-05-16,18,3548
2020-05-16,19,2657
2020-05-16,20,1110
2020-05-16,21,1248
2020-05-16,22,2700
2020-05-16,23,240
2020-05-16,24,6434
2020-05-16,25,8813
2020-05-16,26,4639
2020-05-16,27,4179
2020-05-16,28,1745
2020-05-16,29,1061
2020-05-16,30,10
2020-05-16,31,2127
2020-05-16,32,642
2020-05-16,33,545
2020-05-16,34,7692
2020-05-16,35,1069
2020-05-16,36,15110
2020-05-16,37,3652
2020-05-16,38,384
2020-05-16,39,3777
2020-05-16,40,747
2020-05-16,41,452
2020-05-16,42,6625
2020-05-16,44,1445
2020-05-16,45,1130
2020-05-16,46,566
2020-05-16,47,2495
2020-05-16,48,9058
2020-05-16,49,965
2020-05-16,50,13
2020-05-16,51,6487
2020-05-16,53,1614
2020-05-16,54,147
2020-05-16,55,2248
2020-05-16,56,88
2020-05-16,60,0
2020-05-16,66,3
2020-05-16,69,5
2020-05-16,72,416
2020-05-16,78,1
2020-05-16,US,159808
2020-05-23,01,2443
2020-05-23,02,19
2020-05-23,04,2387
2020-05-23,05,1197
2020-05-23,06,13839
2020-05-23,08,2331
2020-05-23,09,3319
2020-05-23,10,982
2020-05-23,11,924
2020-05-23,12,5316
2020-05-23,13,5030
2020-05-23,15,4
2020-05-23,16,176
2020-05-23,17,15339
2020-05-23,18,3621
2020-05-23,19,2570
2020-05-23,20,1007
2020-05-23,21,883
2020-05-23,22,2808
2020-05-23,23,365
2020-05-23,24,7527
2020-05-23,25,7267
2020-05-23,26,4731
2020-05-23,27,4876
2020-05-23,28,1882
2020-05-23,29,1096
2020-05-23,30,11
2020-05-23,31,1743
2020-05-23,32,713
2020-05-23,33,533
2020-05-23,34,8051
2020-05-23,35,778
2020-05-23,36,11694
2020-05-23,37,4734
2020-05-23,38,517
2020-05-23,39,3934
2020-05-23,40,723
2020-05-23,41,276
2020-05-23,42,5824
2020-05-23,44,1518
2020-05-23,45,1234
2020-05-23,46,505
2020-05-23,47,2522
2020-05-23,48,7324
2020-05-23,49,1192
2020-05-23,50,20
2020-05-23,51,6066
2020-05-23,53,977
2020-05-23,54,235
2020-05-23,55,2690
2020-05-23,56,72
2020-05-23,60,0
2020-05-23,66,11
2020-05-23,69,1
2020-05-23,72,511
2020-05-23,78,0
2020-05-23,US,156348
2020-05-30,01,3242
2020-05-30,02,26
2020-05-30,04,3205
2020-05-30,05,1238
2020-05-30,06,17331
2020-05-30,08,2120
2020-05-30,09,2000
2020-05-30,10,893
2020-05-30,11,751
2020-05-30,12,5297
2020-05-30,13,4089
2020-05-30,15,8
2020-05-30,16,208
2020-05-30,17,11121
2020-05-30,18,3310
2020-05-30,19,2346
2020-05-30,20,744
2020-05-30,21,1133
2020-05-30,22,2652
2020-05-30,23,269
2020-05-30,24,6520
2020-05-30,25,5132
2020-05-30,26,3179
2020-05-30,27,4345
2020-05-30,28,2224
2020-05-30,29,1255
2020-05-30,30,26
2020-05-30,31,1942
2020-05-30,32,991
2020-05-30,33,403
2020-05-30,34,6468
2020-05-30,35,999
2020-05-30,36,9734
2020-05-30,37,4930
2020-05-30,38,189
2020-05-30,39,3625
2020-05-30,40,458
2020-05-30,41,297
2020-05-30,42,4688
2020-05-30,44,867
2020-05-30,45,1499
2020-05-30,46,496
2020-05-30,47,2781
2020-05-30,48,8118
2020-05-30,49,1273
2020-05-30,50,23
2020-05-30,51,7862
2020-05-30,53,2084
2020-05-30,54,284
2020-05-30,55,3353
2020-05-30,56,85
2020-05-30,60,0
2020-05-30,66,7
2020-05-30,69,0
2020-05-30,72,618
2020-05-30,78,0
2020-05-30,US,148738
2020-06-06,01,2684
2020-06-06,02,102
2020-06-06,04,6193
2020-06-06,05,2088
2020-06-06,06,18711
2020-06-06,08,1750
2020-06-06,09,1796
2020-06-06,10,423
2020-06-06,11,552
2020-06-06,12,7334
2020-06-06,13,5028
2020-06-06,15,22
2020-06-06,16,336
2020-06-06,17,7973
2020-06-06,18,2786
2020-06-06,19,2234
2020-06-06,20,671
2020-06-06,21,1583
2020-06-06,22,2909
2020-06-06,23,242
2020-06-06,24,5467
2020-06-06,25,3359
2020-06-06,26,2689
2020-06-06,27,3311
2020-06-06,28,1810
2020-06-06,29,1642
2020-06-06,30,35
2020-06-06,31,1667
2020-06-06,32,974
2020-06-06,33,527
2020-06-06,34,4285
2020-06-06,35,1176
2020-06-06,36,7656
2020-06-06,37,6924
2020-06-06,38,262
2020-06-06,39,3078
2020-06-06,40,641
2020-06-06,41,385
2020-06-06,42,3808
2020-06-06,44,622
2020-06-06,45,2144
2020-06-06,46,407
2020-06-06,47,3611
2020-06-06,48,11576
2020-06-06,49,2265
2020-06-06,50,69
2020-06-06,51,5786
2020-06-06,53,2093
2020-06-06,54,147
2020-06-06,55,2341
2020-06-06,56,41
2020-06-06,60,0
2020-06-06,66,7
2020-06-06,69,4
2020-06-06,72,1197
2020-06-06,78,2
2020-06-06,US,147425
2020-06-13,01,4558
2020-06-13,02,118
2020-06-13,04,9209
2020-06-13,05,2994
2020-06-13,06,21428
2020-06-13,08,1168
2020-06-13,09,1176
2020-06-13,10,384
2020-06-13,11,440
2020-06-13,12,10794
2020-06-13,13,5445
2020-06-13,15,50
2020-06-13,16,214
2020-06-13,17,4981
2020-06-13,18,2546
2020-06-13,19,2239
2020-06-13,20,659
2020-06-13,21,1158
2020-06-13,22,3797
2020-06-13,23,233
2020-06-13,24,3823
2020-06-13,25,2263
2020-06-13,26,922
2020-06-13,27,2671
2020-06-13,28,2309
2020-06-13,29,1190
2020-06-13,30,48
2020-06-13,31,1068
2020-06-13,32,1506
2020-06-13,33,280
2020-06-13,34,2712
2020-06-13,35,821
2020-06-13,36,5314
2020-06-13,37,8127
2020-06-13,38,242
2020-06-13,39,2740
2020-06-13,40,1014
2020-06-13,41,807
2020-06-13,42,3439
2020-06-13,44,506
2020-06-13,45,4417
2020-06-13,46,466
2020-06-13,47,3372
2020-06-13,48,12445
2020-06-13,49,2183
2020-06-13,50,79
2020-06-13,51,4472
2020-06-13,53,2096
2020-06-13,54,138
2020-06-13,55,1947
2020-06-13,56,111
2020-06-13,60,0
2020-06-13,66,4
2020-06-13,69,4
2020-06-13,72,775
2020-06-13,78,1
2020-06-13,US,147903
2020-06-20,01,4948
2020-06-20,02,88
2020-06-20,04,15467
2020-06-20,05,3047
2020-06-20,06,25209
2020-06-20,08,1331
2020-06-20,09,721
2020-06-20,10,452
2020-06-20,11,275
2020-06-20,12,20245
2020-06-20,13,7005
2020-06-20,15,66
2020-06-20,16,651
2020-06-20,17,4233
2020-06-20,18,2518
2020-06-20,19,1779
2020-06-20,20,1077
2020-06-20,21,1185
2020-06-20,22,3102
2020-06-20,23,181
2020-06-20,24,2651
2020-06-20,25,1541
2020-06-20,26,1709
2020-06-20,27,2295
2020-06-20,28,1293
2020-06-20,29,1825
2020-06-20,30,110
2020-06-20,31,1067
2020-06-20,32,1979
2020-06-20,33,219
2020-06-20,34,2229
2020-06-20,35,809
2020-06-20,36,4642
2020-06-20,37,8545
2020-06-20,38,193
2020-06-20,39,3410
2020-06-20,40,1965
2020-06-20,41,1373
2020-06-20,42,2646
2020-06-20,44,390
2020-06-20,45,5801
2020-06-20,46,392
2020-06-20,47,4897
2020-06-20,48,22666
2020-06-20,49,3087
2020-06-20,50,22
2020-06-20,51,3574
2020-06-20,53,2687
2020-06-20,54,226
2020-06-20,55,2021
2020-06-20,56,129
2020-06-20,60,0
2020-06-20,66,39
2020-06-20,69,0
2020-06-20,72,773
2020-06-20,78,1
2020-06-20,US,180786
2020-06-27,01,5534
2020-06-27,02,110
2020-06-27,04,19997
2020-06-27,05,4168
2020-06-27,06,35449
2020-06-27,08,1673
2020-06-27,09,491
2020-06-27,10,410
2020-06-27,11,232
2020-06-27,12,38748
2020-06-27,13,11176
2020-06-27,15,83
2020-06-27,16,1318
2020-06-27,17,4973
2020-06-27,18,2514
2020-06-27,19,2577
2020-06-27,20,1520
2020-06-27,21,1537
2020-06-27,22,5384
2020-06-27,23,216
2020-06-27,24,2494
2020-06-27,25,1507
2020-06-27,26,2134
2020-06-27,27,2566
2020-06-27,28,4890
2020-06-27,29,2515
2020-06-27,30,154
2020-06-27,31,1068
2020-06-27,32,3363
2020-06-27,33,199
2020-06-27,34,2039
2020-06-27,35,1189
2020-06-27,36,4651
