date,location,value
2020-03-21,44,0
2020-03-21,45,3
2020-03-21,46,0
2020-03-21,47,1
2020-03-21,48,5
2020-03-21,49,0
2020-03-21,50,2
2020-03-21,51,2
2020-03-21,53,55
2020-03-21,54,0
2020-03-21,55,4
2020-03-21,56,0
2020-03-21,60,0
2020-03-21,66,0
2020-03-21,69,0
2020-03-21,72,1
2020-03-21,78,0
2020-03-21,US,395
2020-03-28,01,4
2020-03-28,02,2
2020-03-28,04,14
2020-03-28,05,5
2020-03-28,06,85
2020-03-28,08,38
2020-03-28,09,29
2020-03-28,10,5
2020-03-28,11,4
2020-03-28,12,41
2020-03-28,13,49
2020-03-28,15,0
2020-03-28,16,4
2020-03-28,17,41
2020-03-28,18,27
2020-03-28,19,3
2020-03-28,20,2
2020-03-28,21,6
2020-03-28,22,117
2020-03-28,23,1
2020-03-28,24,3
2020-03-28,25,43
2020-03-28,26,108
2020-03-28,27,4
2020-03-28,28,12
2020-03-28,29,7
2020-03-28,30,1
2020-03-28,31,2
2020-03-28,32,8
2020-03-28,33,2
2020-03-28,34,124
2020-03-28,35,1
2020-03-28,36,1393
2020-03-28,37,5
2020-03-28,38,1
2020-03-28,39,22
2020-03-28,40,14
2020-03-28,41,9
2020-03-28,42,32
2020-03-28,44,2
2020-03-28,45,12
2020-03-28,46,0
2020-03-28,47,6
2020-03-28,48,25
2020-03-28,49,1
2020-03-28,50,10
2020-03-28,51,10
2020-03-28,53,94
2020-03-28,54,0
2020-03-28,55,13
2020-03-28,56,0
2020-03-28,60,0
2020-03-28,66,1
2020-03-28,69,0
2020-03-28,72,2
2020-03-28,78,0
2020-03-28,US,2446
2020-04-04,01,40
2020-04-04,02,3
2020-04-04,04,37
2020-04-04,05,9
2020-04-04,06,179
2020-04-04,08,82
2020-04-04,09,132
2020-04-04,10,9
2020-04-04,11,17
2020-04-04,12,141
2020-04-04,13,132
2020-04-04,15,3
2020-04-04,16,6
2020-04-04,17,197
2020-04-04,18,85
2020-04-04,19,11
2020-04-04,20,17
2020-04-04,21,31
2020-04-04,22,272
2020-04-04,23,9
2020-04-04,24,49
2020-04-04,25,172
2020-04-04,26,429
2020-04-04,27,19
2020-04-04,28,22
2020-04-04,29,23
2020-04-04,30,5
2020-04-04,31,4
2020-04-04,32,36
2020-04-04,33,5
2020-04-04,34,706
2020-04-04,35,10
2020-04-04,36,4403
2020-04-04,37,29
2020-04-04,38,2
2020-04-04,39,77
2020-04-04,40,27
2020-04-04,41,9
2020-04-04,42,102
2020-04-04,44,15
2020-04-04,45,25
2020-04-04,46,1
2020-04-04,47,43
2020-04-04,48,86
2020-04-04,49,7
2020-04-04,50,8
2020-04-04,51,39
2020-04-04,53,127
2020-04-04,54,2
2020-04-04,55,37
2020-04-04,56,0
2020-04-04,60,0
2020-04-04,66,3
2020-04-04,69,1
2020-04-04,72,15
2020-04-04,78,0
2020-04-04,US,7950
2020-04-11,01,48
2020-04-11,02,3
2020-04-11,04,65
2020-04-11,05,11
2020-04-11,06,315
2020-04-11,08,148
2020-04-11,09,329
2020-04-11,10,19
2020-04-11,11,26
2020-04-11,12,243
2020-04-11,13,228
2020-04-11,15,5
2020-04-11,16,15
2020-04-11,17,433
2020-04-11,18,214
2020-04-11,19,20
2020-04-11,20,34
2020-04-11,21,50
2020-04-11,22,397
2020-04-11,23,9
2020-04-11,24,152
2020-04-11,25,470
2020-04-11,26,844
2020-04-11,27,40
2020-04-11,28,58
2020-04-11,29,83
2020-04-11,30,0
2020-04-11,31,11
2020-04-11,32,56
2020-04-11,33,15
2020-04-11,34,1337
2020-04-11,35,8
2020-04-11,36,6507
2020-04-11,37,55
2020-04-11,38,4
2020-04-11,39,145
2020-04-11,40,52
2020-04-11,41,26
2020-04-11,42,367
2020-04-11,44,39
2020-04-11,45,40
2020-04-11,46,4
2020-04-11,47,56
2020-04-11,48,150
2020-04-11,49,10
2020-04-11,50,5
2020-04-11,51,78
2020-04-11,53,180
2020-04-11,54,3
2020-04-11,55,83
2020-04-11,56,0
2020-04-11,60,0
2020-04-11,66,1
2020-04-11,69,1
2020-04-11,72,24
2020-04-11,78,1
2020-04-11,US,13517
2020-04-18,01,61
2020-04-18,02,1
2020-04-18,04,63
2020-04-18,05,13
2020-04-18,06,536
2020-04-18,08,137
2020-04-18,09,592
2020-04-18,10,34
2020-04-18,11,44
2020-04-18,12,310
2020-04-18,13,244
2020-04-18,15,1
2020-04-18,16,18
2020-04-18,17,582
2020-04-18,18,215
2020-04-18,19,40
2020-04-18,20,30
2020-04-18,21,54
2020-04-18,22,461
2020-04-18,23,13
2020-04-18,24,215
2020-04-18,25,718
2020-04-18,26,924
2020-04-18,27,57
2020-04-18,28,59
2020-04-18,29,81
2020-04-18,30,4
2020-04-18,31,7
2020-04-18,32,49
2020-04-18,33,16
2020-04-18,34,1887
2020-04-18,35,34
2020-04-18,36,6262
2020-04-18,37,98
2020-04-18,38,2
2020-04-18,39,204
2020-04-18,40,42
2020-04-18,41,24
2020-04-18,42,539
2020-04-18,44,81
2020-04-18,45,39
2020-04-18,46,1
2020-04-18,47,36
2020-04-18,48,210
2020-04-18,49,7
2020-04-18,50,13
2020-04-18,51,128
2020-04-18,53,118
2020-04-18,54,11
2020-04-18,55,75
2020-04-18,56,2
2020-04-18,60,0
2020-04-18,66,0
2020-04-18,69,0
2020-04-18,72,18
2020-04-18,78,2
2020-04-18,US,15409
2020-04-25,01,56
2020-04-25,02,0
2020-04-25,04,93
2020-04-25,05,10
2020-04-25,06,549
2020-04-25,08,273
2020-04-25,09,779
2020-04-25,10,45
2020-04-25,11,74
2020-04-25,12,307
2020-04-25,13,234
2020-04-25,15,4
2020-04-25,16,13
2020-04-25,17,616
2020-04-25,18,241
2020-04-25,19,38
2020-04-25,20,35
2020-04-25,21,61
2020-04-25,22,440
2020-04-25,23,15
2020-04-25,24,454
2020-04-25,25,1326
2020-04-25,26,847
2020-04-25,27,123
2020-04-25,28,69
2020-04-25,29,84
2020-04-25,30,4
2020-04-25,31,26
2020-04-25,32,54
2020-04-25,33,15
2020-04-25,34,1844
2020-04-25,35,40
2020-04-25,36,3249
2020-04-25,37,118
2020-04-25,38,7
2020-04-25,39,260
2020-04-25,40,58
2020-04-25,41,15
2020-04-25,42,751
2020-04-25,44,78
2020-04-25,45,47
2020-04-25,46,3
2020-04-25,47,35
2020-04-25,48,162
2020-04-25,49,16
2020-04-25,50,8
2020-04-25,51,179
2020-04-25,53,124
2020-04-25,54,16
2020-04-25,55,54
2020-04-25,56,5
2020-04-25,60,0
2020-04-25,66,0
2020-04-25,69,0
2020-04-25,72,23
2020-04-25,78,0
2020-04-25,US,13980
2020-05-02,01,79
2020-05-02,02,0
2020-05-02,04,57
2020-05-02,05,24
2020-05-02,06,491
2020-05-02,08,148
2020-05-02,09,571
2020-05-02,10,56
2020-05-02,11,75
2020-05-02,12,309
2020-05-02,13,270
2020-05-02,15,3
2020-05-02,16,8
2020-05-02,17,684
2020-05-02,18,329
2020-05-02,19,63
2020-05-02,20,22
2020-05-02,21,43
2020-05-02,22,286
2020-05-02,23,9
2020-05-02,24,376
2020-05-02,25,1116
2020-05-02,26,866
2020-05-02,27,150
2020-05-02,28,70
2020-05-02,29,95
2020-05-02,30,2
2020-05-02,31,23
2020-05-02,32,50
2020-05-02,33,31
2020-05-02,34,1828
2020-05-02,35,45
2020-05-02,36,2189
2020-05-02,37,126
2020-05-02,38,8
2020-05-02,39,311
2020-05-02,40,44
2020-05-02,41,22
2020-05-02,42,902
2020-05-02,44,81
2020-05-02,45,101
2020-05-02,46,11
2020-05-02,47,32
2020-05-02,48,225
2020-05-02,49,8
2020-05-02,50,5
2020-05-02,51,180
2020-05-02,53,93
2020-05-02,54,16
2020-05-02,55,68
2020-05-02,56,0
2020-05-02,60,0
2020-05-02,66,0
2020-05-02,69,0
2020-05-02,72,12
2020-05-02,78,1
2020-05-02,US,12614
2020-05-09,01,102
2020-05-09,02,1
2020-05-09,04,202
2020-05-09,05,16
2020-05-09,06,507
2020-05-09,08,135
2020-05-09,09,496
2020-05-09,10,53
2020-05-09,11,71
2020-05-09,12,351
2020-05-09,13,226
2020-05-09,15,1
2020-05-09,16,3
2020-05-09,17,790
2020-05-09,18,375
2020-05-09,19,77
2020-05-09,20,32
2020-05-09,21,56
2020-05-09,22,274
2020-05-09,23,8
2020-05-09,24,363
2020-05-09,25,994
2020-05-09,26,509
2020-05-09,27,164
2020-05-09,28,130
2020-05-09,29,118
2020-05-09,30,0
2020-05-09,31,17
2020-05-09,32,58
2020-05-09,33,47
2020-05-09,34,1374
2020-05-09,35,53
2020-05-09,36,2414
2020-05-09,37,120
2020-05-09,38,11
2020-05-09,39,309
2020-05-09,40,32
2020-05-09,41,18
2020-05-09,42,1084
2020-05-09,44,122
2020-05-09,45,63
2020-05-09,46,13
2020-05-09,47,33
2020-05-09,48,203
2020-05-09,49,17
2020-05-09,50,2
2020-05-09,51,210
2020-05-09,53,91
2020-05-09,54,4
2020-05-09,55,64
2020-05-09,56,0
2020-05-09,60,0
2020-05-09,66,0
2020-05-09,69,0
2020-05-09,72,13
2020-05-09,78,0
2020-05-09,US,12426
2020-05-16,01,95
2020-05-16,02,0
2020-05-16,04,147
2020-05-16,05,10
2020-05-16,06,521
2020-05-16,08,225
2020-05-16,09,407
2020-05-16,10,65
2020-05-16,11,64
2020-05-16,12,249
2020-05-16,13,195
2020-05-16,15,0
2020-05-16,16,6
2020-05-16,17,780
2020-05-16,18,251
2020-05-16,19,94
2020-05-16,20,21
2020-05-16,21,30
2020-05-16,22,212
2020-05-16,23,6
2020-05-16,24,343
2020-05-16,25,865
2020-05-16,26,351
2020-05-16,27,151
2020-05-16,28,89
2020-05-16,29,100
2020-05-16,30,0
2020-05-16,31,33
2020-05-16,32,34
2020-05-16,33,40
2020-05-16,34,1145
2020-05-16,35,68
2020-05-16,36,1437
2020-05-16,37,125
2020-05-16,38,7
2020-05-16,39,279
2020-05-16,40,18
2020-05-16,41,10
2020-05-16,42,701
2020-05-16,44,71
2020-05-16,45,50
2020-05-16,46,10
2020-05-16,47,53
2020-05-16,48,252
2020-05-16,49,12
2020-05-16,50,0
2020-05-16,51,176
2020-05-16,53,78
2020-05-16,54,12
2020-05-16,55,55
2020-05-16,56,0
2020-05-16,60,0
2020-05-16,66,0
2020-05-16,69,0
2020-05-16,72,14
2020-05-16,78,2
2020-05-16,US,9959
2020-05-23,01,64
2020-05-23,02,0
2020-05-23,04,122
2020-05-23,05,17
2020-05-23,06,529
2020-05-23,08,135
2020-05-23,09,336
2020-05-23,10,36
2020-05-23,11,52
2020-05-23,12,269
2020-05-23,13,224
2020-05-23,15,0
2020-05-23,16,6
2020-05-23,17,661
2020-05-23,18,223
2020-05-23,19,100
2020-05-23,20,10
2020-05-23,21,57
2020-05-23,22,189
2020-05-23,23,7
2020-05-23,24,286
2020-05-23,25,599
2020-05-23,26,342
2020-05-23,27,152
2020-05-23,28,106
2020-05-23,29,88
2020-05-23,30,0
2020-05-23,31,24
2020-05-23,32,40
2020-05-23,33,37
2020-05-23,34,821
2020-05-23,35,43
2020-05-23,36,982
2020-05-23,37,102
2020-05-23,38,10
2020-05-23,39,346
2020-05-23,40,23
2020-05-23,41,10
2020-05-23,42,632
2020-05-23,44,108
2020-05-23,45,45
2020-05-23,46,6
2020-05-23,47,34
2020-05-23,48,160
2020-05-23,49,19
2020-05-23,50,1
2020-05-23,51,156
2020-05-23,53,51
2020-05-23,54,8
2020-05-23,55,54
2020-05-23,56,5
2020-05-23,60,0
2020-05-23,66,0
2020-05-23,69,0
2020-05-23,72,5
2020-05-23,78,0
2020-05-23,US,8332
2020-05-30,01,69
2020-05-30,02,0
2020-05-30,04,103
2020-05-30,05,18
2020-05-30,06,407
2020-05-30,08,116
2020-05-30,09,237
2020-05-30,10,39
2020-05-30,11,35
2020-05-30,12,214
2020-05-30,13,182
2020-05-30,15,0
2020-05-30,16,3
2020-05-30,17,540
2020-05-30,18,161
2020-05-30,19,85
2020-05-30,20,10
2020-05-30,21,40
2020-05-30,22,118
2020-05-30,23,12
2020-05-30,24,266
2020-05-30,25,464
2020-05-30,26,241
2020-05-30,27,175
2020-05-30,28,107
2020-05-30,29,92
2020-05-30,30,1
2020-05-30,31,23
2020-05-30,32,30
2020-05-30,33,30
2020-05-30,34,552
2020-05-30,35,49
2020-05-30,36,679
2020-05-30,37,151
2020-05-30,38,8
2020-05-30,39,193
2020-05-30,40,23
2020-05-30,41,6
2020-05-30,42,425
2020-05-30,44,114
2020-05-30,45,62
2020-05-30,46,12
2020-05-30,47,35
2020-05-30,48,174
2020-05-30,49,15
2020-05-30,50,1
2020-05-30,51,211
2020-05-30,53,68
2020-05-30,54,3
2020-05-30,55,81
2020-05-30,56,4
2020-05-30,60,0
2020-05-30,66,0
2020-05-30,69,0
2020-05-30,72,6
2020-05-30,78,0
2020-05-30,US,6690
